"feature","factor","value","view","rank","factor_var_pct_exp","group"
"SH3YL1","Factor6",0.0627953484654427,"Transcriptomics",672,4.2313814163208,"ADUResist"
"SYTL4","Factor7",-0.0686591118574142,"Transcriptomics",672,4.22167181968689,"ADUResist"
"SEC14L5","Factor8",-0.0778279006481171,"Transcriptomics",672,4.58999276161194,"ADUResist"
"SUPT16H","Factor9",0.076697051525116,"Transcriptomics",672,4.54192757606506,"ADUResist"
"KIAA1217","Factor10",0.00132923573255539,"Transcriptomics",672,0.0320196151733398,"ADUResist"
"PDLIM3_S133s","Factor1",-0.0313234552741051,"Phosphoproteomics",673,2.5407075881958,"ADUResist"
"CMYA5_T201t","Factor2",0.0765088349580765,"Phosphoproteomics",673,6.12024068832397,"ADUResist"
"TTN_T27871t","Factor3",0.0815180018544197,"Phosphoproteomics",673,7.11556673049927,"ADUResist"
"HUWE1_S3753s","Factor4",-0.0185070112347603,"Phosphoproteomics",673,0.770455598831177,"ADUResist"
"SRRM2_S333s","Factor5",0.0962756350636482,"Phosphoproteomics",673,8.9109480381012,"ADUResist"
"NFIA_S258s","Factor6",-0.0552490055561066,"Phosphoproteomics",673,3.06875109672546,"ADUResist"
"KALRN_S1799s","Factor7",-0.0344231761991978,"Phosphoproteomics",673,1.44950151443481,"ADUResist"
"MYBPC1_S636s","Factor8",-0.0245959553867579,"Phosphoproteomics",673,1.05330348014832,"ADUResist"
"NACA_S829s","Factor9",0.00742586702108383,"Phosphoproteomics",673,0.235497951507568,"ADUResist"
"MYBPC1_T41t","Factor10",-0.0741661563515663,"Phosphoproteomics",673,3.7848949432373,"ADUResist"
"GRINA","Factor1",0.110483430325985,"Transcriptomics",673,15.0260210037231,"ADUResist"
"RRP7A","Factor2",0.0610811747610569,"Transcriptomics",673,3.6385715007782,"ADUResist"
"ABCC6","Factor3",0.038371205329895,"Transcriptomics",673,2.1872878074646,"ADUResist"
"PHLDA1","Factor4",-0.101618550717831,"Transcriptomics",673,8.42064023017883,"ADUResist"
"ENSG00000228366.1","Factor5",-0.00164156209211797,"Transcriptomics",673,0.0453412532806396,"ADUResist"
"ENSG00000288849.1","Factor6",-0.0626222789287567,"Transcriptomics",673,4.2313814163208,"ADUResist"
"PMS2P1","Factor7",0.0686570107936859,"Transcriptomics",673,4.22167181968689,"ADUResist"
"C2CD2L","Factor8",0.0778169706463814,"Transcriptomics",673,4.58999276161194,"ADUResist"
"USP51","Factor9",-0.0765649750828743,"Transcriptomics",673,4.54192757606506,"ADUResist"
"UACA","Factor10",0.00132850848603994,"Transcriptomics",673,0.0320196151733398,"ADUResist"
"TTN_T24105t","Factor1",-0.0311114713549614,"Phosphoproteomics",674,2.5407075881958,"ADUResist"
"TACC2_S493s","Factor2",0.0761176720261574,"Phosphoproteomics",674,6.12024068832397,"ADUResist"
"CASQ2_S176s","Factor3",-0.0813980400562286,"Phosphoproteomics",674,7.11556673049927,"ADUResist"
"TTN_T27871t","Factor4",0.0184747185558081,"Phosphoproteomics",674,0.770455598831177,"ADUResist"
"CMYA5_S1659s","Factor5",-0.0958199426531792,"Phosphoproteomics",674,8.9109480381012,"ADUResist"
"PRKCQ_S676s","Factor6",0.0552087910473347,"Phosphoproteomics",674,3.06875109672546,"ADUResist"
"CASQ2_S176s","Factor7",-0.0343077704310417,"Phosphoproteomics",674,1.44950151443481,"ADUResist"
"PGLS_S49s","Factor8",0.024557376280427,"Phosphoproteomics",674,1.05330348014832,"ADUResist"
"MYH2_T1732t","Factor9",0.00741360941901803,"Phosphoproteomics",674,0.235497951507568,"ADUResist"
"PROB1_S472s","Factor10",-0.0741250962018967,"Phosphoproteomics",674,3.7848949432373,"ADUResist"
"LIX1L","Factor1",0.110459305346012,"Transcriptomics",674,15.0260210037231,"ADUResist"
"FGGY-DT","Factor2",-0.0607279576361179,"Transcriptomics",674,3.6385715007782,"ADUResist"
"IGFBP5","Factor3",-0.0381959788501263,"Transcriptomics",674,2.1872878074646,"ADUResist"
"ZNF449","Factor4",-0.101432129740715,"Transcriptomics",674,8.42064023017883,"ADUResist"
"CHIC2","Factor5",-0.00163659045938402,"Transcriptomics",674,0.0453412532806396,"ADUResist"
"GNLY","Factor6",-0.0621895268559456,"Transcriptomics",674,4.2313814163208,"ADUResist"
"TUBB4B","Factor7",0.0685768201947212,"Transcriptomics",674,4.22167181968689,"ADUResist"
"MAPRE1","Factor8",0.0776176080107689,"Transcriptomics",674,4.58999276161194,"ADUResist"
"CRYL1","Factor9",-0.076486811041832,"Transcriptomics",674,4.54192757606506,"ADUResist"
"POC5","Factor10",0.00132562662474811,"Transcriptomics",674,0.0320196151733398,"ADUResist"
"CKM_S128s","Factor1",0.0310116708278656,"Phosphoproteomics",675,2.5407075881958,"ADUResist"
"SNTB2_S222s","Factor2",0.0756204947829247,"Phosphoproteomics",675,6.12024068832397,"ADUResist"
"PREP_Y471y","Factor3",0.081150695681572,"Phosphoproteomics",675,7.11556673049927,"ADUResist"
"PLPP7_S43s","Factor4",-0.0183993466198444,"Phosphoproteomics",675,0.770455598831177,"ADUResist"
"TP53BP1_S1462s","Factor5",0.095690481364727,"Phosphoproteomics",675,8.9109480381012,"ADUResist"
"EEF2K_S470s","Factor6",-0.0550747998058796,"Phosphoproteomics",675,3.06875109672546,"ADUResist"
"TTN_S19117s","Factor7",0.0342014841735363,"Phosphoproteomics",675,1.44950151443481,"ADUResist"
"MYOZ2_T107t","Factor8",0.0244670156389475,"Phosphoproteomics",675,1.05330348014832,"ADUResist"
"PRKAR2A_S78s","Factor9",0.00740743195638061,"Phosphoproteomics",675,0.235497951507568,"ADUResist"
"ZC3H4_S1269sS1275s","Factor10",-0.0737139508128166,"Phosphoproteomics",675,3.7848949432373,"ADUResist"
"SNAI1","Factor1",0.11001181602478,"Transcriptomics",675,15.0260210037231,"ADUResist"
"ZBTB1","Factor2",0.0606044717133045,"Transcriptomics",675,3.6385715007782,"ADUResist"
"LPCAT4","Factor3",0.0379019938409328,"Transcriptomics",675,2.1872878074646,"ADUResist"
"EBF4","Factor4",-0.101292662322521,"Transcriptomics",675,8.42064023017883,"ADUResist"
"LPCAT4","Factor5",-0.00163101917132735,"Transcriptomics",675,0.0453412532806396,"ADUResist"
"ZNF449","Factor6",0.0620654635131359,"Transcriptomics",675,4.2313814163208,"ADUResist"
"ENSG00000288640.1","Factor7",0.067774124443531,"Transcriptomics",675,4.22167181968689,"ADUResist"
"NOL9","Factor8",0.077385388314724,"Transcriptomics",675,4.58999276161194,"ADUResist"
"NLGN4Y","Factor9",0.0762362629175186,"Transcriptomics",675,4.54192757606506,"ADUResist"
"GPATCH3","Factor10",0.00132493872661144,"Transcriptomics",675,0.0320196151733398,"ADUResist"
"TMEM177_S275s","Factor1",0.0309484526515007,"Phosphoproteomics",676,2.5407075881958,"ADUResist"
"FAM53C_S232s","Factor2",-0.0755331963300705,"Phosphoproteomics",676,6.12024068832397,"ADUResist"
"TTN_S2859s","Factor3",0.0811104103922844,"Phosphoproteomics",676,7.11556673049927,"ADUResist"
"TRIM72_S341s","Factor4",0.0183445829898119,"Phosphoproteomics",676,0.770455598831177,"ADUResist"
"CPEB3_S195s","Factor5",0.0956123992800713,"Phosphoproteomics",676,8.9109480381012,"ADUResist"
"SPEG_S2128s","Factor6",0.0550644621253014,"Phosphoproteomics",676,3.06875109672546,"ADUResist"
"TTN_Y16142y","Factor7",0.034141331911087,"Phosphoproteomics",676,1.44950151443481,"ADUResist"
"CAMK2B_S522s","Factor8",0.0244503896683455,"Phosphoproteomics",676,1.05330348014832,"ADUResist"
"MICAL3_S765s","Factor9",-0.00739878369495273,"Phosphoproteomics",676,0.235497951507568,"ADUResist"
"PPP1R3A_S649s","Factor10",0.0734351947903633,"Phosphoproteomics",676,3.7848949432373,"ADUResist"
"YPEL1","Factor1",-0.109825819730759,"Transcriptomics",676,15.0260210037231,"ADUResist"
"NBL1","Factor2",0.0605230256915092,"Transcriptomics",676,3.6385715007782,"ADUResist"
"ENSG00000253389.2","Factor3",0.0375528745353222,"Transcriptomics",676,2.1872878074646,"ADUResist"
"KIF3A","Factor4",-0.100792527198792,"Transcriptomics",676,8.42064023017883,"ADUResist"
"PARD6B","Factor5",-0.0016300433780998,"Transcriptomics",676,0.0453412532806396,"ADUResist"
"H2AZ2","Factor6",-0.0618098601698875,"Transcriptomics",676,4.2313814163208,"ADUResist"
"REXO1","Factor7",0.0676383301615715,"Transcriptomics",676,4.22167181968689,"ADUResist"
"ENSG00000198555.7","Factor8",0.0768856033682823,"Transcriptomics",676,4.58999276161194,"ADUResist"
"BCL7A","Factor9",0.076214000582695,"Transcriptomics",676,4.54192757606506,"ADUResist"
"LINC00707","Factor10",0.00131233653519303,"Transcriptomics",676,0.0320196151733398,"ADUResist"
"ANKS1A_S663s","Factor1",-0.0308740325272083,"Phosphoproteomics",677,2.5407075881958,"ADUResist"
"ANKS1A_S663s","Factor2",-0.0755013525485992,"Phosphoproteomics",677,6.12024068832397,"ADUResist"
"PSIP1_S118s","Factor3",-0.0800521895289421,"Phosphoproteomics",677,7.11556673049927,"ADUResist"
"TTN_S30268s","Factor4",-0.0182411037385464,"Phosphoproteomics",677,0.770455598831177,"ADUResist"
"BORCS6_S168s","Factor5",0.0953536257147789,"Phosphoproteomics",677,8.9109480381012,"ADUResist"
"TTN_S263sS265s","Factor6",-0.054711040109396,"Phosphoproteomics",677,3.06875109672546,"ADUResist"
"HRC_S145s","Factor7",-0.0339947193861008,"Phosphoproteomics",677,1.44950151443481,"ADUResist"
"NCOA1_S22s","Factor8",0.0244301613420248,"Phosphoproteomics",677,1.05330348014832,"ADUResist"
"MYL3_Y73y","Factor9",-0.00736947963014245,"Phosphoproteomics",677,0.235497951507568,"ADUResist"
"TNS1_S907s","Factor10",-0.073348768055439,"Phosphoproteomics",677,3.7848949432373,"ADUResist"
"PORCN","Factor1",-0.109814561903477,"Transcriptomics",677,15.0260210037231,"ADUResist"
"AKT2","Factor2",-0.0601704828441143,"Transcriptomics",677,3.6385715007782,"ADUResist"
"CCNQ","Factor3",0.03736911714077,"Transcriptomics",677,2.1872878074646,"ADUResist"
"ZNF697","Factor4",-0.100689195096493,"Transcriptomics",677,8.42064023017883,"ADUResist"
"STOML1","Factor5",-0.00162140652537346,"Transcriptomics",677,0.0453412532806396,"ADUResist"
"SMOC2","Factor6",0.061614703387022,"Transcriptomics",677,4.2313814163208,"ADUResist"
"TMEM245","Factor7",-0.067508727312088,"Transcriptomics",677,4.22167181968689,"ADUResist"
"CHORDC1","Factor8",-0.0762856900691986,"Transcriptomics",677,4.58999276161194,"ADUResist"
"MTERF2","Factor9",-0.0757753178477287,"Transcriptomics",677,4.54192757606506,"ADUResist"
"MRPS7","Factor10",-0.00131057505495846,"Transcriptomics",677,0.0320196151733398,"ADUResist"
"MYOM2_T535t","Factor1",-0.0307519193738699,"Phosphoproteomics",678,2.5407075881958,"ADUResist"
"LGALS3BP_S444s","Factor2",-0.075022779405117,"Phosphoproteomics",678,6.12024068832397,"ADUResist"
"ALDOA_S360s","Factor3",-0.0795807838439941,"Phosphoproteomics",678,7.11556673049927,"ADUResist"
"MYOM1_Y332y","Factor4",-0.0182053986936808,"Phosphoproteomics",678,0.770455598831177,"ADUResist"
"TTN_T18759t","Factor5",0.0949581488966942,"Phosphoproteomics",678,8.9109480381012,"ADUResist"
"FLNC_S2272s","Factor6",0.0545460283756256,"Phosphoproteomics",678,3.06875109672546,"ADUResist"
"LGALS3BP_S444s","Factor7",-0.0338667817413807,"Phosphoproteomics",678,1.44950151443481,"ADUResist"
"VASP_S324s","Factor8",-0.0241211764514446,"Phosphoproteomics",678,1.05330348014832,"ADUResist"
"LRRFIP2_S333s","Factor9",0.00734743662178516,"Phosphoproteomics",678,0.235497951507568,"ADUResist"
"LMOD2_T384t","Factor10",0.0728033259510994,"Phosphoproteomics",678,3.7848949432373,"ADUResist"
"ANKRD10","Factor1",0.109735324978828,"Transcriptomics",678,15.0260210037231,"ADUResist"
"DZANK1","Factor2",0.0600538700819016,"Transcriptomics",678,3.6385715007782,"ADUResist"
"ENSG00000268069.2","Factor3",0.037324745208025,"Transcriptomics",678,2.1872878074646,"ADUResist"
"LRP12","Factor4",0.100169114768505,"Transcriptomics",678,8.42064023017883,"ADUResist"
"ENSG00000263370.1","Factor5",-0.00161035894416273,"Transcriptomics",678,0.0453412532806396,"ADUResist"
"ESRP2","Factor6",-0.0615416057407856,"Transcriptomics",678,4.2313814163208,"ADUResist"
"ESRP2","Factor7",0.0673989728093147,"Transcriptomics",678,4.22167181968689,"ADUResist"
"SPATA7","Factor8",-0.0761896073818207,"Transcriptomics",678,4.58999276161194,"ADUResist"
"IKZF5","Factor9",-0.0756954327225685,"Transcriptomics",678,4.54192757606506,"ADUResist"
"POLR3E","Factor10",-0.0013099736534059,"Transcriptomics",678,0.0320196151733398,"ADUResist"
"ALDOA_T125t","Factor1",-0.0307234264910221,"Phosphoproteomics",679,2.5407075881958,"ADUResist"
"TTN_S35066s","Factor2",-0.0750016942620277,"Phosphoproteomics",679,6.12024068832397,"ADUResist"
"PACSIN3_S383s","Factor3",-0.0794889330863953,"Phosphoproteomics",679,7.11556673049927,"ADUResist"
"OSBP_S351s","Factor4",-0.0181767772883177,"Phosphoproteomics",679,0.770455598831177,"ADUResist"
"TTN_Y29055y","Factor5",-0.0947735533118248,"Phosphoproteomics",679,8.9109480381012,"ADUResist"
"MPP1_S335s","Factor6",0.0543064400553703,"Phosphoproteomics",679,3.06875109672546,"ADUResist"
"LMNA_S12s","Factor7",0.0338587425649166,"Phosphoproteomics",679,1.44950151443481,"ADUResist"
"IRS1_S1100s","Factor8",0.0240790452808142,"Phosphoproteomics",679,1.05330348014832,"ADUResist"
"FN1_S2384s","Factor9",-0.007254668045789,"Phosphoproteomics",679,0.235497951507568,"ADUResist"
"TTN_S9282s","Factor10",-0.0727948024868965,"Phosphoproteomics",679,3.7848949432373,"ADUResist"
"TECTA","Factor1",-0.109696269035339,"Transcriptomics",679,15.0260210037231,"ADUResist"
"SPTBN4","Factor2",0.0597328171133995,"Transcriptomics",679,3.6385715007782,"ADUResist"
"PIGV","Factor3",0.0370953343808651,"Transcriptomics",679,2.1872878074646,"ADUResist"
"MYADM","Factor4",0.0999263375997543,"Transcriptomics",679,8.42064023017883,"ADUResist"
"MCAM","Factor5",0.00161033181939274,"Transcriptomics",679,0.0453412532806396,"ADUResist"
"PITPNM1","Factor6",0.0615336708724499,"Transcriptomics",679,4.2313814163208,"ADUResist"
"SPECC1L-ADORA2A","Factor7",-0.0671618729829788,"Transcriptomics",679,4.22167181968689,"ADUResist"
"TST","Factor8",0.0759718343615532,"Transcriptomics",679,4.58999276161194,"ADUResist"
"PDLIM1","Factor9",-0.0751623138785362,"Transcriptomics",679,4.54192757606506,"ADUResist"
"BAG4","Factor10",0.00129926204681396,"Transcriptomics",679,0.0320196151733398,"ADUResist"
"MAPT_S713sS721s","Factor1",0.0306819565594196,"Phosphoproteomics",680,2.5407075881958,"ADUResist"
"IRF2BPL_S519s","Factor2",-0.0749251246452332,"Phosphoproteomics",680,6.12024068832397,"ADUResist"
"CDK18_S132s","Factor3",-0.0792758837342262,"Phosphoproteomics",680,7.11556673049927,"ADUResist"
"TTN_S23053s","Factor4",-0.0180796291679144,"Phosphoproteomics",680,0.770455598831177,"ADUResist"
"KBTBD11_S107s","Factor5",0.094307653605938,"Phosphoproteomics",680,8.9109480381012,"ADUResist"
"PLEC_S21s","Factor6",0.0542218945920467,"Phosphoproteomics",680,3.06875109672546,"ADUResist"
"ARHGAP10_T649t","Factor7",-0.0336287282407284,"Phosphoproteomics",680,1.44950151443481,"ADUResist"
"MLIP_T603t","Factor8",-0.024051396176219,"Phosphoproteomics",680,1.05330348014832,"ADUResist"
"PDLIM5_S260s","Factor9",0.00725297816097736,"Phosphoproteomics",680,0.235497951507568,"ADUResist"
"TTN_T19930t","Factor10",0.072645790874958,"Phosphoproteomics",680,3.7848949432373,"ADUResist"
"PLEKHN1","Factor1",-0.108906224370003,"Transcriptomics",680,15.0260210037231,"ADUResist"
"TUT4","Factor2",-0.0592872947454453,"Transcriptomics",680,3.6385715007782,"ADUResist"
"TST","Factor3",0.0370220690965652,"Transcriptomics",680,2.1872878074646,"ADUResist"
"CLCN6","Factor4",-0.0993787348270416,"Transcriptomics",680,8.42064023017883,"ADUResist"
"C17orf80","Factor5",0.00160842901095748,"Transcriptomics",680,0.0453412532806396,"ADUResist"
"ABCC9","Factor6",-0.0614919476211071,"Transcriptomics",680,4.2313814163208,"ADUResist"
"ARL3","Factor7",-0.0667030587792397,"Transcriptomics",680,4.22167181968689,"ADUResist"
"ZNF200","Factor8",0.0757859423756599,"Transcriptomics",680,4.58999276161194,"ADUResist"
"ENPP4","Factor9",-0.0751381516456604,"Transcriptomics",680,4.54192757606506,"ADUResist"
"SLC38A9","Factor10",-0.00129705620929599,"Transcriptomics",680,0.0320196151733398,"ADUResist"
"PRKACA_S33s","Factor1",0.0305793099105358,"Phosphoproteomics",681,2.5407075881958,"ADUResist"
"FHL3_T193t","Factor2",0.0747718960046768,"Phosphoproteomics",681,6.12024068832397,"ADUResist"
"PREP_S105s","Factor3",0.079103522002697,"Phosphoproteomics",681,7.11556673049927,"ADUResist"
"TTN_Y16142y","Factor4",-0.0178372599184513,"Phosphoproteomics",681,0.770455598831177,"ADUResist"
"MYH2_T1257t","Factor5",-0.0941807702183723,"Phosphoproteomics",681,8.9109480381012,"ADUResist"
"RBM26_S518s","Factor6",0.0542145632207394,"Phosphoproteomics",681,3.06875109672546,"ADUResist"
"MYH7_T646t","Factor7",-0.0336242951452732,"Phosphoproteomics",681,1.44950151443481,"ADUResist"
"DES_S60s","Factor8",-0.0239919181913137,"Phosphoproteomics",681,1.05330348014832,"ADUResist"
"SYNPO2_S906s","Factor9",0.0072517292574048,"Phosphoproteomics",681,0.235497951507568,"ADUResist"
"TRA2A_Y208y","Factor10",0.0726404562592506,"Phosphoproteomics",681,3.7848949432373,"ADUResist"
"IER5L","Factor1",0.108858995139599,"Transcriptomics",681,15.0260210037231,"ADUResist"
"MLYCD","Factor2",0.0589336603879929,"Transcriptomics",681,3.6385715007782,"ADUResist"
"SNHG32","Factor3",0.0360561460256577,"Transcriptomics",681,2.1872878074646,"ADUResist"
"STYXL2","Factor4",-0.0993617251515388,"Transcriptomics",681,8.42064023017883,"ADUResist"
"GOLM2","Factor5",-0.0015967107610777,"Transcriptomics",681,0.0453412532806396,"ADUResist"
"BOD1L1","Factor6",-0.0614671893417835,"Transcriptomics",681,4.2313814163208,"ADUResist"
"NKX3-1","Factor7",0.0664882510900497,"Transcriptomics",681,4.22167181968689,"ADUResist"
"SPECC1L-ADORA2A","Factor8",-0.0747117847204208,"Transcriptomics",681,4.58999276161194,"ADUResist"
"PPP6C","Factor9",0.0749886706471443,"Transcriptomics",681,4.54192757606506,"ADUResist"
"UBFD1","Factor10",-0.00127569329924881,"Transcriptomics",681,0.0320196151733398,"ADUResist"
"SNX16_T109t","Factor1",-0.0304695572704077,"Phosphoproteomics",682,2.5407075881958,"ADUResist"
"TTN_Y31194y","Factor2",-0.0746319815516472,"Phosphoproteomics",682,6.12024068832397,"ADUResist"
"TTN_S22931s","Factor3",-0.0787735730409622,"Phosphoproteomics",682,7.11556673049927,"ADUResist"
"SELENBP1_S243s","Factor4",0.0177885610610247,"Phosphoproteomics",682,0.770455598831177,"ADUResist"
"FLII_S856s","Factor5",0.0941004753112793,"Phosphoproteomics",682,8.9109480381012,"ADUResist"
"HSPB1_S50s","Factor6",-0.0541006363928318,"Phosphoproteomics",682,3.06875109672546,"ADUResist"
"CLASP1_T769t","Factor7",-0.0335759073495865,"Phosphoproteomics",682,1.44950151443481,"ADUResist"
"ACTN2_Y681y","Factor8",0.0239454619586468,"Phosphoproteomics",682,1.05330348014832,"ADUResist"
"LMNA_S404s","Factor9",0.00724798254668713,"Phosphoproteomics",682,0.235497951507568,"ADUResist"
"SYNPO2L_S438sS446s","Factor10",0.0725080296397209,"Phosphoproteomics",682,3.7848949432373,"ADUResist"
"RBAK","Factor1",-0.108371295034885,"Transcriptomics",682,15.0260210037231,"ADUResist"
"NPIPB13","Factor2",0.0585491918027401,"Transcriptomics",682,3.6385715007782,"ADUResist"
"USP9X","Factor3",-0.0360160171985626,"Transcriptomics",682,2.1872878074646,"ADUResist"
"RBP1","Factor4",0.0985801666975021,"Transcriptomics",682,8.42064023017883,"ADUResist"
"GPR155","Factor5",0.00158734596334398,"Transcriptomics",682,0.0453412532806396,"ADUResist"
"TPRN","Factor6",-0.0612321235239506,"Transcriptomics",682,4.2313814163208,"ADUResist"
"MAPK14","Factor7",0.0664528608322144,"Transcriptomics",682,4.22167181968689,"ADUResist"
"PLP2","Factor8",0.0747081488370895,"Transcriptomics",682,4.58999276161194,"ADUResist"
"PDGFA","Factor9",0.0748502686619759,"Transcriptomics",682,4.54192757606506,"ADUResist"
"SMTN","Factor10",-0.00127431319560856,"Transcriptomics",682,0.0320196151733398,"ADUResist"
"PLPP7_S62s","Factor1",0.030454695224762,"Phosphoproteomics",683,2.5407075881958,"ADUResist"
"PSMB5_Y171y","Factor2",-0.0739794671535492,"Phosphoproteomics",683,6.12024068832397,"ADUResist"
"TTN_Y27846y","Factor3",0.0785762220621109,"Phosphoproteomics",683,7.11556673049927,"ADUResist"
"HBA1_S132s","Factor4",0.0177254471927881,"Phosphoproteomics",683,0.770455598831177,"ADUResist"
"HBA1_S82s","Factor5",-0.0934455469250679,"Phosphoproteomics",683,8.9109480381012,"ADUResist"
"TMPO_S184s","Factor6",0.0540386326611042,"Phosphoproteomics",683,3.06875109672546,"ADUResist"
"NA_S294s","Factor7",-0.0333078131079674,"Phosphoproteomics",683,1.44950151443481,"ADUResist"
"PRUNE1_S399s","Factor8",-0.0238966140896082,"Phosphoproteomics",683,1.05330348014832,"ADUResist"
